context_class,context_subclass,api
gui,TODO,gdi32.dll!Polyline
gui,TODO,gdi32.dll!PolyPolyline
gui,TODO,gdi32.dll!PtInRegion
gui,TODO,gdi32.dll!PtVisible
gui,TODO,gdi32.dll!RealizePalette
gui,TODO,gdi32.dll!Rectangle
gui,TODO,gdi32.dll!RectInRegion
gui,TODO,gdi32.dll!RectVisible
gui,TODO,gdi32.dll!RemoveFontMemResourceEx
gui,TODO,gdi32.dll!RemoveFontResourceExW
gui,TODO,gdi32.dll!RestoreDC
gui,TODO,gdi32.dll!RoundRect
gui,TODO,gdi32.dll!SaveDC
gui,TODO,gdi32.dll!ScaleViewportExtEx
gui,TODO,gdi32.dll!ScaleWindowExtEx
gui,TODO,gdi32.dll!SelectClipRgn
gui,TODO,gdi32.dll!SelectObject
gui,TODO,gdi32.dll!SelectPalette
gui,TODO,gdi32.dll!SetAbortProc
gui,TODO,gdi32.dll!SetArcDirection
gui,TODO,gdi32.dll!SetBitmapBits
gui,TODO,gdi32.dll!SetBkColor
gui,TODO,gdi32.dll!SetBkMode
gui,TODO,gdi32.dll!SetBrushOrgEx
gui,TODO,gdi32.dll!SetColorSpace
gui,TODO,gdi32.dll!SetDCPenColor
gui,TODO,gdi32.dll!SetDIBColorTable
gui,TODO,gdi32.dll!SetDIBits
gui,TODO,gdi32.dll!SetDIBitsToDevice
gui,TODO,gdi32.dll!SetEnhMetaFileBits
gui,TODO,gdi32.dll!SetGraphicsMode
gui,TODO,gdi32.dll!SetLayout
gui,TODO,gdi32.dll!SetMapMode
gui,TODO,gdi32.dll!SetMetaFileBitsEx
gui,TODO,gdi32.dll!SetPaletteEntries
gui,TODO,gdi32.dll!SetPixel
gui,TODO,gdi32.dll!SetPixelFormat
gui,TODO,gdi32.dll!SetPixelV
gui,TODO,gdi32.dll!SetPolyFillMode
gui,TODO,gdi32.dll!SetRectRgn
gui,TODO,gdi32.dll!SetROP2
gui,TODO,gdi32.dll!SetStretchBltMode
gui,TODO,gdi32.dll!SetSystemPaletteUse
gui,TODO,gdi32.dll!SetTextAlign
gui,TODO,gdi32.dll!SetTextCharacterExtra
gui,TODO,gdi32.dll!SetTextColor
gui,TODO,gdi32.dll!SetViewportExtEx
gui,TODO,gdi32.dll!SetViewportOrgEx
gui,TODO,gdi32.dll!SetWindowExtEx
gui,TODO,gdi32.dll!SetWindowOrgEx
gui,TODO,gdi32.dll!SetWinMetaFileBits
gui,TODO,gdi32.dll!SetWorldTransform
gui,TODO,gdi32.dll!StartDocW
gui,TODO,gdi32.dll!StartPage
gui,TODO,gdi32.dll!StretchBlt
gui,TODO,gdi32.dll!StretchDIBits
gui,TODO,gdi32.dll!StrokeAndFillPath
gui,TODO,gdi32.dll!StrokePath
gui,TODO,gdi32.dll!SwapBuffers
gui,TODO,gdi32.dll!TextOutA
gui,TODO,gdi32.dll!TextOutW
gui,TODO,gdi32.dll!UnrealizeObject
gui,TODO,gdi32.dll!UpdateColors
gui,TODO,msimg32.dll!AlphaBlend
gui,TODO,msimg32.dll!GradientFill
gui,TODO,msimg32.dll!TransparentBlt
gui,TODO,msimg32.dll!vSetDdrawflag
gui,TODO,ntdll.dll!NtdllDefWindowProc_A
gui,TODO,ntdll.dll!NtdllDefWindowProc_W
gui,TODO,ole32.dll!DoDragDrop
gui,TODO,ole32.dll!OleDraw
gui,TODO,ole32.dll!OleSetMenuDescriptor
gui,TODO,ole32.dll!RegisterDragDrop
gui,TODO,ole32.dll!RevokeDragDrop
gui,TODO,shell32.dll!DragAcceptFiles
gui,TODO,shell32.dll!DragFinish
gui,TODO,shell32.dll!DragQueryFileA
gui,TODO,shell32.dll!DragQueryFileW
gui,TODO,shell32.dll!DragQueryPoint
gui,TODO,shell32.dll!SHBrowseForFolderW
gui,TODO,user32.dll!AdjustWindowRectEx
gui,TODO,user32.dll!AnimateWindow
gui,TODO,user32.dll!AnyPopup
gui,TODO,user32.dll!AppendMenuA
gui,TODO,user32.dll!AppendMenuW
gui,TODO,user32.dll!BeginPaint
gui,TODO,user32.dll!BringWindowToTop
gui,TODO,user32.dll!CallNextHookEx
gui,TODO,user32.dll!CallWindowProcA
gui,TODO,user32.dll!CallWindowProcW
gui,TODO,user32.dll!CheckDlgButton
gui,TODO,user32.dll!CheckMenuItem
gui,TODO,user32.dll!CheckMenuRadioItem
gui,TODO,user32.dll!CheckRadioButton
gui,TODO,user32.dll!ChildWindowFromPoint
gui,TODO,user32.dll!ChildWindowFromPointEx
gui,TODO,user32.dll!ClientToScreen
gui,TODO,user32.dll!ClipCursor
gui,TODO,user32.dll!CloseDesktop
gui,TODO,user32.dll!CloseWindow
gui,TODO,user32.dll!CloseWindowStation
gui,TODO,user32.dll!CopyAcceleratorTableA
gui,TODO,user32.dll!CopyAcceleratorTableW
gui,TODO,user32.dll!CopyIcon
gui,TODO,user32.dll!CopyImage
gui,TODO,user32.dll!CopyRect
gui,TODO,user32.dll!CreateAcceleratorTableA
gui,TODO,user32.dll!CreateAcceleratorTableW
gui,TODO,user32.dll!CreateCaret
gui,TODO,user32.dll!CreateDesktopA
gui,TODO,user32.dll!CreateDesktopW
gui,TODO,user32.dll!CreateDialogIndirectParamA
gui,TODO,user32.dll!CreateDialogIndirectParamW
gui,TODO,user32.dll!CreateDialogParamA
gui,TODO,user32.dll!CreateDialogParamW
gui,TODO,user32.dll!CreateIcon
gui,TODO,user32.dll!CreateIconFromResource
gui,TODO,user32.dll!CreateIconFromResourceEx
gui,TODO,user32.dll!CreateIconIndirect
gui,TODO,user32.dll!CreateMenu
gui,TODO,user32.dll!CreatePopupMenu
gui,TODO,user32.dll!CreateWindowExA
gui,TODO,user32.dll!CreateWindowExW
gui,TODO,user32.dll!CreateWindowStationW
gui,TODO,user32.dll!DefDlgProcA
gui,TODO,user32.dll!DefDlgProcW
gui,TODO,user32.dll!DeferWindowPos
gui,TODO,user32.dll!DefFrameProcA
gui,TODO,user32.dll!DefFrameProcW
gui,TODO,user32.dll!DefWindowProcA
gui,TODO,user32.dll!DefWindowProcW
gui,TODO,user32.dll!DeleteMenu
gui,TODO,user32.dll!DestroyAcceleratorTable
gui,TODO,user32.dll!DestroyCaret
gui,TODO,user32.dll!DestroyIcon
gui,TODO,user32.dll!DestroyMenu
gui,TODO,user32.dll!DestroyWindow
gui,TODO,user32.dll!DialogBoxIndirectParamA
gui,TODO,user32.dll!DialogBoxIndirectParamAorW
gui,TODO,user32.dll!DialogBoxIndirectParamW
gui,TODO,user32.dll!DialogBoxParamA
gui,TODO,user32.dll!DialogBoxParamW
gui,TODO,user32.dll!DlgDirSelectComboBoxExA
gui,TODO,user32.dll!DlgDirSelectExA
gui,TODO,user32.dll!DragDetect
gui,TODO,user32.dll!DrawAnimatedRects
gui,TODO,user32.dll!DrawCaptionTempA
gui,TODO,user32.dll!DrawEdge
gui,TODO,user32.dll!DrawFocusRect
gui,TODO,user32.dll!DrawFrame
gui,TODO,user32.dll!DrawFrameControl
gui,TODO,user32.dll!DrawIcon
gui,TODO,user32.dll!DrawIconEx
gui,TODO,user32.dll!DrawMenuBar
gui,TODO,user32.dll!DrawStateA
gui,TODO,user32.dll!DrawStateW
gui,TODO,user32.dll!DrawTextA
gui,TODO,user32.dll!DrawTextExA
gui,TODO,user32.dll!DrawTextExW
gui,TODO,user32.dll!DrawTextW
gui,TODO,user32.dll!EnableMenuItem
gui,TODO,user32.dll!EnableScrollBar
gui,TODO,user32.dll!EnableWindow
gui,TODO,user32.dll!EndDeferWindowPos
gui,TODO,user32.dll!EndDialog
gui,TODO,user32.dll!EndMenu
gui,TODO,user32.dll!EndPaint
gui,TODO,user32.dll!EnterReaderModeHelper
gui,TODO,user32.dll!EnumChildWindows
gui,TODO,user32.dll!EnumDesktopsA
gui,TODO,user32.dll!EnumDesktopsW
gui,TODO,user32.dll!EnumDesktopWindows
gui,TODO,user32.dll!EnumDisplaySettingsW
gui,TODO,user32.dll!EnumPropsA
gui,TODO,user32.dll!EnumThreadWindows
gui,TODO,user32.dll!EnumWindows
gui,TODO,user32.dll!EnumWindowStationsW
gui,TODO,user32.dll!EqualRect
gui,TODO,user32.dll!ExitWindowsEx
gui,TODO,user32.dll!FillRect
gui,TODO,user32.dll!FindWindowA
gui,TODO,user32.dll!FindWindowExA
gui,TODO,user32.dll!FindWindowExW
gui,TODO,user32.dll!FindWindowW
gui,TODO,user32.dll!FlashWindow
gui,TODO,user32.dll!FlashWindowEx
gui,TODO,user32.dll!FrameRect
gui,TODO,user32.dll!GetActiveWindow
gui,TODO,user32.dll!GetAncestor
gui,TODO,user32.dll!GetCaretBlinkTime
gui,TODO,user32.dll!GetCaretPos
gui,TODO,user32.dll!GetClassInfoA
gui,TODO,user32.dll!GetClassInfoExA
gui,TODO,user32.dll!GetClassInfoExW
gui,TODO,user32.dll!GetClassInfoW
gui,TODO,user32.dll!GetClassLongA
gui,TODO,user32.dll!GetClassLongW
gui,TODO,user32.dll!GetClassNameA
gui,TODO,user32.dll!GetClassNameW
gui,TODO,user32.dll!GetClientRect
gui,TODO,user32.dll!GetClipCursor
gui,TODO,user32.dll!GetComboBoxInfo
gui,TODO,user32.dll!GetDC
gui,TODO,user32.dll!GetDCEx
gui,TODO,user32.dll!GetDesktopWindow
gui,TODO,user32.dll!GetDialogBaseUnits
gui,TODO,user32.dll!GetDlgCtrlID
gui,TODO,user32.dll!GetDlgItem
gui,TODO,user32.dll!GetDlgItemInt
gui,TODO,user32.dll!GetDlgItemTextA
gui,TODO,user32.dll!GetDlgItemTextW
gui,TODO,user32.dll!GetFocus
gui,TODO,user32.dll!GetForegroundWindow
gui,TODO,user32.dll!GetGUIThreadInfo
gui,TODO,user32.dll!GetIconInfo
gui,TODO,user32.dll!GetInputDesktop
gui,TODO,user32.dll!GetInternalWindowPos
gui,TODO,user32.dll!GetLastActivePopup
gui,TODO,user32.dll!GetLayeredWindowAttributes
gui,TODO,user32.dll!GetListBoxInfo
gui,TODO,user32.dll!GetMenu
gui,TODO,user32.dll!GetMenuBarInfo
gui,TODO,user32.dll!GetMenuCheckMarkDimensions
gui,TODO,user32.dll!GetMenuContextHelpId
gui,TODO,user32.dll!GetMenuDefaultItem
gui,TODO,user32.dll!GetMenuItemCount
gui,TODO,user32.dll!GetMenuItemID
gui,TODO,user32.dll!GetMenuItemInfoA
gui,TODO,user32.dll!GetMenuItemInfoW
gui,TODO,user32.dll!GetMenuItemRect
gui,TODO,user32.dll!GetMenuState
gui,TODO,user32.dll!GetMenuStringA
gui,TODO,user32.dll!GetMenuStringW
gui,TODO,user32.dll!GetNextDlgGroupItem
gui,TODO,user32.dll!GetNextDlgTabItem
gui,TODO,user32.dll!GetParent
gui,TODO,user32.dll!GetProcessWindowStation
gui,TODO,user32.dll!GetPropA
gui,TODO,user32.dll!GetPropW
gui,TODO,user32.dll!GetScrollBarInfo
gui,TODO,user32.dll!GetScrollInfo
gui,TODO,user32.dll!GetScrollPos
gui,TODO,user32.dll!GetScrollRange
gui,TODO,user32.dll!GetShellWindow
gui,TODO,user32.dll!GetSubMenu
gui,TODO,user32.dll!GetSysColor
gui,TODO,user32.dll!GetSysColorBrush
gui,TODO,user32.dll!GetSystemMenu
gui,TODO,user32.dll!GetTabbedTextExtentA
gui,TODO,user32.dll!GetTitleBarInfo
gui,TODO,user32.dll!GetTopWindow
gui,TODO,user32.dll!GetUpdateRect
gui,TODO,user32.dll!GetUpdateRgn
gui,TODO,user32.dll!GetWindow
gui,TODO,user32.dll!GetWindowContextHelpId
gui,TODO,user32.dll!GetWindowDC
gui,TODO,user32.dll!GetWindowInfo
gui,TODO,user32.dll!GetWindowLongA
gui,TODO,user32.dll!GetWindowLongW
gui,TODO,user32.dll!GetWindowPlacement
gui,TODO,user32.dll!GetWindowRect
gui,TODO,user32.dll!GetWindowRgn
gui,TODO,user32.dll!GetWindowRgnBox
gui,TODO,user32.dll!GetWindowTextA
gui,TODO,user32.dll!GetWindowTextLengthA
gui,TODO,user32.dll!GetWindowTextLengthW
gui,TODO,user32.dll!GetWindowTextW
gui,TODO,user32.dll!GetWindowWord
gui,TODO,user32.dll!GrayStringA
gui,TODO,user32.dll!GrayStringW
gui,TODO,user32.dll!HideCaret
gui,TODO,user32.dll!HiliteMenuItem
gui,TODO,user32.dll!InflateRect
gui,TODO,user32.dll!InsertMenuA
gui,TODO,user32.dll!InsertMenuItemA
gui,TODO,user32.dll!InsertMenuItemW
gui,TODO,user32.dll!InsertMenuW
gui,TODO,user32.dll!IntersectRect
gui,TODO,user32.dll!InvalidateRect
gui,TODO,user32.dll!InvalidateRgn
gui,TODO,user32.dll!InvertRect
gui,TODO,user32.dll!IsChild
gui,TODO,user32.dll!IsDialogMessageA
gui,TODO,user32.dll!IsDialogMessageW
gui,TODO,user32.dll!IsDlgButtonChecked
gui,TODO,user32.dll!IsGUIThread
gui,TODO,user32.dll!IsHungAppWindow
gui,TODO,user32.dll!IsIconic
gui,TODO,user32.dll!IsMenu
gui,TODO,user32.dll!IsRectEmpty
gui,TODO,user32.dll!IsWindow
gui,TODO,user32.dll!IsWindowEnabled
gui,TODO,user32.dll!IsWindowUnicode
gui,TODO,user32.dll!IsWindowVisible
gui,TODO,user32.dll!IsZoomed
gui,TODO,user32.dll!LoadAcceleratorsA
gui,TODO,user32.dll!LoadAcceleratorsW
gui,TODO,user32.dll!LoadBitmapA
gui,TODO,user32.dll!LoadBitmapW
gui,TODO,user32.dll!LoadCursorA
gui,TODO,user32.dll!LoadCursorFromFileA
gui,TODO,user32.dll!LoadCursorW
gui,TODO,user32.dll!LoadIconA
gui,TODO,user32.dll!LoadIconW
gui,TODO,user32.dll!LoadImageA
gui,TODO,user32.dll!LoadImageW
gui,TODO,user32.dll!LoadMenuA
gui,TODO,user32.dll!LoadMenuIndirectW
gui,TODO,user32.dll!LoadMenuW
gui,TODO,user32.dll!LockSetForegroundWindow
gui,TODO,user32.dll!LockWindowUpdate
gui,TODO,user32.dll!LookupIconIdFromDirectoryEx
gui,TODO,user32.dll!MapDialogRect
gui,TODO,user32.dll!MapWindowPoints
gui,TODO,user32.dll!MenuItemFromPoint
gui,TODO,user32.dll!MessageBoxA
gui,TODO,user32.dll!MessageBoxExW
gui,TODO,user32.dll!MessageBoxIndirectW
gui,TODO,user32.dll!MessageBoxTimeoutW
gui,TODO,user32.dll!MessageBoxW
gui,TODO,user32.dll!ModifyMenuA
gui,TODO,user32.dll!ModifyMenuW
gui,TODO,user32.dll!MoveWindow
gui,TODO,user32.dll!OffsetRect
gui,TODO,user32.dll!OpenDesktopA
gui,TODO,user32.dll!OpenDesktopW
gui,TODO,user32.dll!OpenIcon
gui,TODO,user32.dll!OpenInputDesktop
gui,TODO,user32.dll!OpenWindowStationA
gui,TODO,user32.dll!OpenWindowStationW
gui,TODO,user32.dll!PaintDesktop
gui,TODO,user32.dll!PrintWindow
gui,TODO,user32.dll!PrivateExtractIconExA
gui,TODO,user32.dll!PtInRect
gui,TODO,user32.dll!RealChildWindowFromPoint
gui,TODO,user32.dll!RealGetWindowClassA
gui,TODO,user32.dll!RealGetWindowClassW
gui,TODO,user32.dll!RedrawWindow
gui,TODO,user32.dll!RegisterClassA
gui,TODO,user32.dll!RegisterClassExA
gui,TODO,user32.dll!RegisterClassExW
gui,TODO,user32.dll!RegisterClassW
gui,TODO,user32.dll!RegisterDeviceNotificationA
gui,TODO,user32.dll!RegisterHotKey
gui,TODO,user32.dll!ReleaseDC
gui,TODO,user32.dll!RemoveMenu
gui,TODO,user32.dll!RemovePropA
gui,TODO,user32.dll!RemovePropW
gui,TODO,user32.dll!ScreenToClient
gui,TODO,user32.dll!ScrollWindow
gui,TODO,user32.dll!ScrollWindowEx
gui,TODO,user32.dll!SetActiveWindow
gui,TODO,user32.dll!SetCaretBlinkTime
gui,TODO,user32.dll!SetCaretPos
gui,TODO,user32.dll!SetClassLongA
gui,TODO,user32.dll!SetClassLongW
gui,TODO,user32.dll!SetDeskWallpaper
gui,TODO,user32.dll!SetDlgItemInt
gui,TODO,user32.dll!SetDlgItemTextA
gui,TODO,user32.dll!SetDlgItemTextW
gui,TODO,user32.dll!SetFocus
gui,TODO,user32.dll!SetForegroundWindow
gui,TODO,user32.dll!SetLayeredWindowAttributes
gui,TODO,user32.dll!SetMenu
gui,TODO,user32.dll!SetMenuDefaultItem
gui,TODO,user32.dll!SetMenuInfo
gui,TODO,user32.dll!SetMenuItemBitmaps
gui,TODO,user32.dll!SetMenuItemInfoA
gui,TODO,user32.dll!SetMenuItemInfoW
gui,TODO,user32.dll!SetParent
gui,TODO,user32.dll!SetProcessWindowStation
gui,TODO,user32.dll!SetPropA
gui,TODO,user32.dll!SetPropW
gui,TODO,user32.dll!SetRect
gui,TODO,user32.dll!SetRectEmpty
gui,TODO,user32.dll!SetScrollInfo
gui,TODO,user32.dll!SetScrollPos
gui,TODO,user32.dll!SetScrollRange
gui,TODO,user32.dll!SetSysColors
gui,TODO,user32.dll!SetSystemCursor
gui,TODO,user32.dll!SetWindowContextHelpId
gui,TODO,user32.dll!SetWindowLongA
gui,TODO,user32.dll!SetWindowLongW
gui,TODO,user32.dll!SetWindowPlacement
gui,TODO,user32.dll!SetWindowPos
gui,TODO,user32.dll!SetWindowRgn
gui,TODO,user32.dll!SetWindowsHookExA
gui,TODO,user32.dll!SetWindowsHookExW
gui,TODO,user32.dll!SetWindowStationUser
gui,TODO,user32.dll!SetWindowTextA
gui,TODO,user32.dll!SetWindowTextW
gui,TODO,user32.dll!ShowCaret
gui,TODO,user32.dll!ShowCursor
gui,TODO,user32.dll!ShowOwnedPopups
gui,TODO,user32.dll!ShowScrollBar
gui,TODO,user32.dll!ShowWindow
gui,TODO,user32.dll!ShowWindowAsync
gui,TODO,user32.dll!SwitchDesktop
gui,TODO,user32.dll!SwitchToThisWindow
gui,TODO,user32.dll!TabbedTextOutA
gui,TODO,user32.dll!TabbedTextOutW
gui,TODO,user32.dll!TrackPopupMenu
gui,TODO,user32.dll!TrackPopupMenuEx
gui,TODO,user32.dll!TranslateAcceleratorA
gui,TODO,user32.dll!TranslateAcceleratorW
gui,TODO,user32.dll!UnhookWindowsHookEx
gui,TODO,user32.dll!UnionRect
gui,TODO,user32.dll!UnregisterClassA
gui,TODO,user32.dll!UnregisterClassW
gui,TODO,user32.dll!UnregisterDeviceNotification
gui,TODO,user32.dll!UnregisterHotKey
gui,TODO,user32.dll!UpdateLayeredWindow
gui,TODO,user32.dll!UpdateWindow
gui,TODO,user32.dll!ValidateRect
gui,TODO,user32.dll!WindowFromDC
gui,TODO,user32.dll!WindowFromDC
gui,TODO,user32.dll!WindowFromPoint
gui,TODO,user32.dll!WinHelpA
gui,TODO,user32.dll!WinHelpW
gui,TODO,uxtheme.dll!CloseThemeData
gui,TODO,uxtheme.dll!DrawThemeBackground
gui,TODO,uxtheme.dll!DrawThemeEdge
gui,TODO,uxtheme.dll!DrawThemeIcon
gui,TODO,uxtheme.dll!DrawThemeParentBackground
gui,TODO,uxtheme.dll!DrawThemeText
gui,TODO,uxtheme.dll!EnableThemeDialogTexture
gui,TODO,uxtheme.dll!EnableTheming
gui,TODO,uxtheme.dll!GetCurrentThemeName
gui,TODO,uxtheme.dll!GetThemeAppProperties
gui,TODO,uxtheme.dll!GetThemeBackgroundContentRect
gui,TODO,uxtheme.dll!GetThemeBackgroundExtent
gui,TODO,uxtheme.dll!GetThemeBackgroundRegion
gui,TODO,uxtheme.dll!GetThemeBool
gui,TODO,uxtheme.dll!GetThemeDocumentationProperty
gui,TODO,uxtheme.dll!GetThemeFont
gui,TODO,uxtheme.dll!GetThemeInt
gui,TODO,uxtheme.dll!GetThemeIntList
gui,TODO,uxtheme.dll!GetThemeMargins
gui,TODO,uxtheme.dll!GetThemeMetric
gui,TODO,uxtheme.dll!GetThemePartSize
gui,TODO,uxtheme.dll!GetThemePosition
gui,TODO,uxtheme.dll!GetThemePropertyOrigin
gui,TODO,uxtheme.dll!GetThemeRect
gui,TODO,uxtheme.dll!GetThemeString
gui,TODO,uxtheme.dll!GetThemeSysBool
gui,TODO,uxtheme.dll!GetThemeSysColor
gui,TODO,uxtheme.dll!GetThemeSysColorBrush
gui,TODO,uxtheme.dll!GetThemeSysFont
gui,TODO,uxtheme.dll!GetThemeSysInt
gui,TODO,uxtheme.dll!GetThemeSysSize
gui,TODO,uxtheme.dll!GetThemeSysString
gui,TODO,uxtheme.dll!GetThemeTextExtent
gui,TODO,uxtheme.dll!GetThemeTextMetrics
gui,TODO,uxtheme.dll!GetWindowTheme
gui,TODO,uxtheme.dll!HitTestThemeBackground
gui,TODO,uxtheme.dll!IsAppThemed
gui,TODO,uxtheme.dll!IsThemeActive
gui,TODO,uxtheme.dll!IsThemeBackgroundPartiallyTransparent
gui,TODO,uxtheme.dll!IsThemeDialogTextureEnabled
gui,TODO,uxtheme.dll!IsThemePartDefined
gui,TODO,uxtheme.dll!OpenThemeData
gui,TODO,uxtheme.dll!SetThemeAppProperties
gui,TODO,uxtheme.dll!SetWindowTheme
memory,alloc,kernel32.dll!FlsAlloc
memory,alloc,kernel32.dll!GlobalAlloc
memory,alloc,kernel32.dll!GlobalReAlloc
memory,alloc,kernel32.dll!HeapCreate
memory,alloc,kernel32.dll!LocalAlloc
memory,alloc,kernel32.dll!LocalReAlloc
memory,alloc,kernel32.dll!TlsAlloc
memory,alloc,kernel32.dll!VirtualAlloc
memory,alloc,kernel32.dll!VirtualAllocEx
memory,alloc,msvcr100.dll!calloc
memory,alloc,msvcr100.dll!malloc
memory,alloc,msvcr90.dll!_malloc_crt
memory,alloc,msvcrt.dll!calloc
memory,alloc,msvcrt.dll!malloc
memory,alloc,msvcrt.dll!realloc
memory,alloc,ntdll.dll!RtlAllocateHeap
memory,alloc,ntdll.dll!RtlCreateHeap
memory,alloc,ntdll.dll!RtlReAllocateHeap
memory,alloc,ntdll.dll!ZwAllocateVirtualMemory
memory,alloc,ntdll.dll!ZwCreateSection
memory,alloc,ntdll.dll!ZwMapViewOfSection
memory,alloc,ole32.dll!CreateStreamOnHGlobal
memory,alloc,ole32.dll!GetHGlobalFromStream
memory,free,kernel32.dll!FlsFree
memory,free,kernel32.dll!GlobalFree
memory,free,kernel32.dll!HeapDestroy
memory,free,kernel32.dll!HeapFree
memory,free,kernel32.dll!LocalFree
memory,free,kernel32.dll!TlsFree
memory,free,kernel32.dll!VirtualFree
memory,free,kernel32.dll!VirtualFreeEx
memory,free,msvcr100.dll!free
memory,free,msvcr80.dll!free
memory,free,msvcr90.dll!free
memory,free,msvcrt.dll!free
memory,free,ntdll.dll!RtlDestroyHeap
memory,free,ntdll.dll!RtlFreeHeap
memory,free,ntdll.dll!ZwFreeVirtualMemory
memory,free,ntdll.dll!ZwUnmapViewOfSection
memory,mgmt,kernel32.dll!GetProcessHeap
memory,mgmt,kernel32.dll!GetProcessHeaps
memory,mgmt,kernel32.dll!GlobalMemoryStatus
memory,mgmt,kernel32.dll!GlobalMemoryStatusEx
memory,mgmt,kernel32.dll!GlobalSize
memory,mgmt,kernel32.dll!HeapCompact
memory,mgmt,kernel32.dll!HeapQueryInformation
memory,mgmt,kernel32.dll!HeapSetInformation
memory,mgmt,kernel32.dll!HeapValidate
memory,mgmt,kernel32.dll!LocalFlags
memory,mgmt,kernel32.dll!LocalSize
memory,mgmt,kernel32.dll!VirtualLock
memory,mgmt,kernel32.dll!VirtualProtect
memory,mgmt,kernel32.dll!VirtualProtectEx
memory,mgmt,kernel32.dll!VirtualUnlock
memory,mgmt,msvcr80.dll!_decode_pointer
memory,mgmt,msvcr80.dll!_encode_pointer
memory,mgmt,msvcr90.dll!_decode_pointer
memory,mgmt,msvcr90.dll!_encode_pointer
memory,mgmt,ntdll.dll!RtlDecodePointer
memory,mgmt,ntdll.dll!RtlEncodePointer
memory,mgmt,ntdll.dll!RtlImageRvaToSection
memory,mgmt,ntdll.dll!RtlSizeHeap
memory,mgmt,ntdll.dll!ZwProtectVirtualMemory
memory,mgmt,psapi.dll!GetMappedFileNameA
memory,mgmt,psapi.dll!GetMappedFileNameW
memory,mgmt,psapi.dll!GetProcessMemoryInfo
memory,read,kernel32.dll!FlsGetValue
memory,read,kernel32.dll!ReadProcessMemory
memory,read,kernel32.dll!TlsGetValue
memory,read,kernel32.dll!Toolhelp32ReadProcessMemory
memory,read,ntdll.dll!ZwOpenSection
memory,read,ntdll.dll!ZwReadVirtualMemory
memory,read,ntdll.dll!ZwWow64ReadVirtualMemory64
memory,search,imagehlp.dll!StackWalk
memory,search,kernel32.dll!Heap32First
